filename,calorie,protein,fat,carbo,salt
cook_80_rot-15.jpg,623,43,44.5,12.6,2.5
cook_80_rot15.jpg,623,43,44.5,12.6,2.5
cook_81_bright120.jpg,845,21.3,51.8,81.6,2.8
cook_81_bright80.jpg,845,21.3,51.8,81.6,2.8
cook_81_flip.jpg,845,21.3,51.8,81.6,2.8
cook_81_orig.jpg,845,21.3,51.8,81.6,2.8
cook_81_rot-15.jpg,845,21.3,51.8,81.6,2.8
cook_81_rot15.jpg,845,21.3,51.8,81.6,2.8
cook_82_bright120.jpg,758,20.5,42.5,76.8,2.6
cook_82_bright80.jpg,758,20.5,42.5,76.8,2.6
cook_82_flip.jpg,758,20.5,42.5,76.8,2.6
cook_82_orig.jpg,758,20.5,42.5,76.8,2.6
cook_82_rot-15.jpg,758,20.5,42.5,76.8,2.6
cook_82_rot15.jpg,758,20.5,42.5,76.8,2.6
cook_83_bright120.jpg,411,17.8,26.4,26.9,1.6
cook_83_bright80.jpg,411,17.8,26.4,26.9,1.6
cook_83_flip.jpg,411,17.8,26.4,26.9,1.6
cook_83_orig.jpg,411,17.8,26.4,26.9,1.6
cook_83_rot-15.jpg,411,17.8,26.4,26.9,1.6
cook_83_rot15.jpg,411,17.8,26.4,26.9,1.6
cook_84_bright120.jpg,485,19.1,15.6,74.6,1.3
cook_84_bright80.jpg,485,19.1,15.6,74.6,1.3
cook_84_flip.jpg,485,19.1,15.6,74.6,1.3
cook_84_orig.jpg,485,19.1,15.6,74.6,1.3
cook_84_rot-15.jpg,485,19.1,15.6,74.6,1.3
cook_84_rot15.jpg,485,19.1,15.6,74.6,1.3
cook_85_bright120.jpg,214,12.9,15.1,7,1.3
cook_85_bright80.jpg,214,12.9,15.1,7,1.3
cook_85_flip.jpg,214,12.9,15.1,7,1.3
cook_85_orig.jpg,214,12.9,15.1,7,1.3
cook_85_rot-15.jpg,214,12.9,15.1,7,1.3
cook_85_rot15.jpg,214,12.9,15.1,7,1.3
cook_86_bright120.jpg,66,5.5,3.1,5.2,0.5
cook_86_bright80.jpg,66,5.5,3.1,5.2,0.5
cook_86_flip.jpg,66,5.5,3.1,5.2,0.5
cook_86_orig.jpg,66,5.5,3.1,5.2,0.5
cook_86_rot-15.jpg,66,5.5,3.1,5.2,0.5
cook_86_rot15.jpg,66,5.5,3.1,5.2,0.5
cook_87_bright120.jpg,193,7.5,14.3,10.1,0.9
cook_87_bright80.jpg,193,7.5,14.3,10.1,0.9
cook_87_flip.jpg,193,7.5,14.3,10.1,0.9
cook_87_orig.jpg,193,7.5,14.3,10.1,0.9
cook_87_rot-15.jpg,193,7.5,14.3,10.1,0.9
cook_87_rot15.jpg,193,7.5,14.3,10.1,0.9
cook_88_bright120.jpg,254,16.9,17.2,11.3,1.3
cook_88_bright80.jpg,254,16.9,17.2,11.3,1.3
cook_88_flip.jpg,254,16.9,17.2,11.3,1.3
cook_88_orig.jpg,254,16.9,17.2,11.3,1.3
cook_88_rot-15.jpg,254,16.9,17.2,11.3,1.3
cook_88_rot15.jpg,254,16.9,17.2,11.3,1.3
cook_89_bright120.jpg,51,8.9,1,3.1,0.6
cook_89_bright80.jpg,51,8.9,1,3.1,0.6
cook_89_flip.jpg,51,8.9,1,3.1,0.6
cook_89_orig.jpg,51,8.9,1,3.1,0.6
cook_89_rot-15.jpg,51,8.9,1,3.1,0.6
cook_89_rot15.jpg,51,8.9,1,3.1,0.6
cook_90_bright120.jpg,798,21.17,26.58,128.77,3.99
cook_90_bright80.jpg,798,21.17,26.58,128.77,3.99
cook_90_flip.jpg,798,21.17,26.58,128.77,3.99
cook_90_orig.jpg,798,21.17,26.58,128.77,3.99
cook_90_rot-15.jpg,798,21.17,26.58,128.77,3.99
cook_90_rot15.jpg,798,21.17,26.58,128.77,3.99
cook_91_bright120.jpg,771,21.5,24.2,128.59,3.99
cook_91_bright80.jpg,771,21.5,24.2,128.59,3.99
cook_91_flip.jpg,771,21.5,24.2,128.59,3.99
cook_91_orig.jpg,771,21.5,24.2,128.59,3.99
cook_91_rot-15.jpg,771,21.5,24.2,128.59,3.99
cook_91_rot15.jpg,771,21.5,24.2,128.59,3.99
cook_92_bright120.jpg,447,14.67,15.47,68.77,4.41
cook_92_bright80.jpg,447,14.67,15.47,68.77,4.41
cook_92_flip.jpg,447,14.67,15.47,68.77,4.41
cook_92_orig.jpg,447,14.67,15.47,68.77,4.41
cook_92_rot-15.jpg,447,14.67,15.47,68.77,4.41
cook_92_rot15.jpg,447,14.67,15.47,68.77,4.41
cook_93_bright120.jpg,525,21.2,16.43,76.83,3.99
cook_93_bright80.jpg,525,21.2,16.43,76.83,3.99
cook_93_flip.jpg,525,21.2,16.43,76.83,3.99
cook_93_orig.jpg,525,21.2,16.43,76.83,3.99
cook_93_rot-15.jpg,525,21.2,16.43,76.83,3.99
cook_93_rot15.jpg,525,21.2,16.43,76.83,3.99
cook_94_bright120.jpg,1023,26.95,46.98,134.39,3.46
cook_94_bright80.jpg,1023,26.95,46.98,134.39,3.46
cook_94_flip.jpg,1023,26.95,46.98,134.39,3.46
cook_94_orig.jpg,1023,26.95,46.98,134.39,3.46
cook_94_rot-15.jpg,1023,26.95,46.98,134.39,3.46
cook_94_rot15.jpg,1023,26.95,46.98,134.39,3.46
cook_95_bright120.jpg,337,9.27,16.36,41.21,1.59
cook_95_bright80.jpg,337,9.27,16.36,41.21,1.59
cook_95_flip.jpg,337,9.27,16.36,41.21,1.59
cook_95_orig.jpg,337,9.27,16.36,41.21,1.59
cook_95_rot-15.jpg,337,9.27,16.36,41.21,1.59
cook_95_rot15.jpg,337,9.27,16.36,41.21,1.59
cook_96_bright120.jpg,798,30.04,33.74,100.43,4.1
cook_96_bright80.jpg,798,30.04,33.74,100.43,4.1
cook_96_flip.jpg,798,30.04,33.74,100.43,4.1
cook_96_orig.jpg,798,30.04,33.74,100.43,4.1
cook_96_rot-15.jpg,798,30.04,33.74,100.43,4.1
cook_96_rot15.jpg,798,30.04,33.74,100.43,4.1
cook_97_bright120.jpg,814,30.44,35.54,97.78,4.5
cook_97_bright80.jpg,814,30.44,35.54,97.78,4.5
cook_97_flip.jpg,814,30.44,35.54,97.78,4.5
cook_97_orig.jpg,814,30.44,35.54,97.78,4.5
cook_97_rot-15.jpg,814,30.44,35.54,97.78,4.5
cook_97_rot15.jpg,814,30.44,35.54,97.78,4.5
cook_98_bright120.jpg,698,9.69,24.32,117.77,2.35
cook_98_bright80.jpg,698,9.69,24.32,117.77,2.35
cook_98_flip.jpg,698,9.69,24.32,117.77,2.35
cook_98_orig.jpg,698,9.69,24.32,117.77,2.35
cook_98_rot-15.jpg,698,9.69,24.32,117.77,2.35
cook_98_rot15.jpg,698,9.69,24.32,117.77,2.35
cook_99_bright120.jpg,686,26.92,17.15,113.03,4.4
cook_99_bright80.jpg,686,26.92,17.15,113.03,4.4
cook_99_flip.jpg,686,26.92,17.15,113.03,4.4
cook_99_orig.jpg,686,26.92,17.15,113.03,4.4
cook_99_rot-15.jpg,686,26.92,17.15,113.03,4.4
cook_99_rot15.jpg,686,26.92,17.15,113.03,4.4
cook_100_bright120.jpg,636,23.51,24.43,86.6,4.58
cook_100_bright80.jpg,636,23.51,24.43,86.6,4.58
cook_100_flip.jpg,636,23.51,24.43,86.6,4.58
cook_100_orig.jpg,636,23.51,24.43,86.6,4.58
cook_100_rot-15.jpg,636,23.51,24.43,86.6,4.58
cook_100_rot15.jpg,636,23.51,24.43,86.6,4.58
cook_101_bright120.jpg,865,31.87,33.38,118.6,2.74
cook_101_bright80.jpg,865,31.87,33.38,118.6,2.74
cook_101_flip.jpg,865,31.87,33.38,118.6,2.74
cook_101_orig.jpg,865,31.87,33.38,118.6,2.74
cook_101_rot-15.jpg,865,31.87,33.38,118.6,2.74
cook_101_rot15.jpg,865,31.87,33.38,118.6,2.74
cook_102_bright120.jpg,515,11.51,15.18,86.69,0.85
cook_102_bright80.jpg,515,11.51,15.18,86.69,0.85
cook_102_flip.jpg,515,11.51,15.18,86.69,0.85
cook_102_orig.jpg,515,11.51,15.18,86.69,0.85
cook_102_rot-15.jpg,515,11.51,15.18,86.69,0.85
cook_102_rot15.jpg,515,11.51,15.18,86.69,0.85
cook_103_bright120.jpg,257,10.3,3.4,47.6,1.3
cook_103_bright80.jpg,257,10.3,3.4,47.6,1.3
cook_103_flip.jpg,257,10.3,3.4,47.6,1.3
cook_103_orig.jpg,257,10.3,3.4,47.6,1.3
cook_103_rot-15.jpg,257,10.3,3.4,47.6,1.3
cook_103_rot15.jpg,257,10.3,3.4,47.6,1.3
cook_104_bright120.jpg,1013,37.1,41.9,129.7,2.4
cook_104_bright80.jpg,1013,37.1,41.9,129.7,2.4
cook_104_flip.jpg,1013,37.1,41.9,129.7,2.4
cook_104_orig.jpg,1013,37.1,41.9,129.7,2.4
cook_104_rot-15.jpg,1013,37.1,41.9,129.7,2.4
cook_104_rot15.jpg,1013,37.1,41.9,129.7,2.4
cook_105_bright120.jpg,606,22.76,18.19,97.8,7.09
cook_105_bright80.jpg,606,22.76,18.19,97.8,7.09
cook_105_flip.jpg,606,22.76,18.19,97.8,7.09
cook_105_orig.jpg,606,22.76,18.19,97.8,7.09
cook_105_rot-15.jpg,606,22.76,18.19,97.8,7.09
cook_105_rot15.jpg,606,22.76,18.19,97.8,7.09
cook_106_bright120.jpg,443,18.03,6.9,84.82,5.75
cook_106_bright80.jpg,443,18.03,6.9,84.82,5.75
cook_106_flip.jpg,443,18.03,6.9,84.82,5.75
cook_106_orig.jpg,443,18.03,6.9,84.82,5.75
cook_106_rot-15.jpg,443,18.03,6.9,84.82,5.75
cook_106_rot15.jpg,443,18.03,6.9,84.82,5.75
cook_107_bright120.jpg,721,33.68,33.54,81.5,6.96
cook_107_bright80.jpg,721,33.68,33.54,81.5,6.96
cook_107_flip.jpg,721,33.68,33.54,81.5,6.96
cook_107_orig.jpg,721,33.68,33.54,81.5,6.96
cook_107_rot-15.jpg,721,33.68,33.54,81.5,6.96
cook_107_rot15.jpg,721,33.68,33.54,81.5,6.96
cook_108_bright120.jpg,584,23.79,19.29,88.15,4.01
cook_108_bright80.jpg,584,23.79,19.29,88.15,4.01
cook_108_flip.jpg,584,23.79,19.29,88.15,4.01
cook_108_orig.jpg,584,23.79,19.29,88.15,4.01
cook_108_rot-15.jpg,584,23.79,19.29,88.15,4.01
cook_108_rot15.jpg,584,23.79,19.29,88.15,4.01
cook_109_bright120.jpg,676,29.17,26.75,89.71,5.73
cook_109_bright80.jpg,676,29.17,26.75,89.71,5.73
cook_109_flip.jpg,676,29.17,26.75,89.71,5.73
cook_109_orig.jpg,676,29.17,26.75,89.71,5.73
cook_109_rot-15.jpg,676,29.17,26.75,89.71,5.73
cook_109_rot15.jpg,676,29.17,26.75,89.71,5.73
cook_110_bright120.jpg,477,18.36,10.63,83.5,5.64
cook_110_bright80.jpg,477,18.36,10.63,83.5,5.64
cook_110_flip.jpg,477,18.36,10.63,83.5,5.64
cook_110_orig.jpg,477,18.36,10.63,83.5,5.64
cook_110_rot-15.jpg,477,18.36,10.63,83.5,5.64
cook_110_rot15.jpg,477,18.36,10.63,83.5,5.64
cook_111_bright120.jpg,727,28.24,34.92,83.53,6.09
cook_111_bright80.jpg,727,28.24,34.92,83.53,6.09
cook_111_flip.jpg,727,28.24,34.92,83.53,6.09
cook_111_orig.jpg,727,28.24,34.92,83.53,6.09
cook_111_rot-15.jpg,727,28.24,34.92,83.53,6.09
cook_111_rot15.jpg,727,28.24,34.92,83.53,6.09
cook_112_bright120.jpg,452,17.98,16.73,60.55,5.71
cook_112_bright80.jpg,452,17.98,16.73,60.55,5.71
cook_112_flip.jpg,452,17.98,16.73,60.55,5.71
cook_112_orig.jpg,452,17.98,16.73,60.55,5.71
cook_112_rot-15.jpg,452,17.98,16.73,60.55,5.71
cook_112_rot15.jpg,452,17.98,16.73,60.55,5.71
cook_113_bright120.jpg,471,16.99,10.56,81.66,5.79
cook_113_bright80.jpg,471,16.99,10.56,81.66,5.79
cook_113_flip.jpg,471,16.99,10.56,81.66,5.79
cook_113_orig.jpg,471,16.99,10.56,81.66,5.79
cook_113_rot-15.jpg,471,16.99,10.56,81.66,5.79
cook_113_rot15.jpg,471,16.99,10.56,81.66,5.79
cook_114_bright120.jpg,530,22.82,14.54,84,5.08
cook_114_bright80.jpg,530,22.82,14.54,84,5.08
cook_114_flip.jpg,530,22.82,14.54,84,5.08
cook_114_orig.jpg,530,22.82,14.54,84,5.08
cook_114_rot-15.jpg,530,22.82,14.54,84,5.08
cook_114_rot15.jpg,530,22.82,14.54,84,5.08
cook_115_bright120.jpg,726,30.16,30.26,93.24,6.56
cook_115_bright80.jpg,726,30.16,30.26,93.24,6.56
cook_115_flip.jpg,726,30.16,30.26,93.24,6.56
cook_115_orig.jpg,726,30.16,30.26,93.24,6.56
cook_115_rot-15.jpg,726,30.16,30.26,93.24,6.56
cook_115_rot15.jpg,726,30.16,30.26,93.24,6.56
cook_116_bright120.jpg,708,30.95,25.79,94.11,7.14
cook_116_bright80.jpg,708,30.95,25.79,94.11,7.14
cook_116_flip.jpg,708,30.95,25.79,94.11,7.14
cook_116_orig.jpg,708,30.95,25.79,94.11,7.14
cook_116_rot-15.jpg,708,30.95,25.79,94.11,7.14
cook_116_rot15.jpg,708,30.95,25.79,94.11,7.14
cook_117_bright120.jpg,491,15.63,12.45,86.32,4.98
cook_117_bright80.jpg,491,15.63,12.45,86.32,4.98
cook_117_flip.jpg,491,15.63,12.45,86.32,4.98
cook_117_orig.jpg,491,15.63,12.45,86.32,4.98
cook_117_rot-15.jpg,491,15.63,12.45,86.32,4.98
cook_117_rot15.jpg,491,15.63,12.45,86.32,4.98
cook_118_bright120.jpg,441,19.5,14.4,63.5,1.7
cook_118_bright80.jpg,441,19.5,14.4,63.5,1.7
cook_118_flip.jpg,441,19.5,14.4,63.5,1.7
cook_118_orig.jpg,441,19.5,14.4,63.5,1.7
cook_118_rot-15.jpg,441,19.5,14.4,63.5,1.7
cook_118_rot15.jpg,441,19.5,14.4,63.5,1.7
cook_119_bright120.jpg,250,12.7,9.3,31.5,1.9
cook_119_bright80.jpg,250,12.7,9.3,31.5,1.9
cook_119_flip.jpg,250,12.7,9.3,31.5,1.9
cook_119_orig.jpg,250,12.7,9.3,31.5,1.9
cook_119_rot-15.jpg,250,12.7,9.3,31.5,1.9
cook_119_rot15.jpg,250,12.7,9.3,31.5,1.9
cook_120_bright120.jpg,45,2.1,2.7,4.4,0.5
cook_120_bright80.jpg,45,2.1,2.7,4.4,0.5
cook_120_flip.jpg,45,2.1,2.7,4.4,0.5
cook_120_orig.jpg,45,2.1,2.7,4.4,0.5
cook_120_rot-15.jpg,45,2.1,2.7,4.4,0.5
cook_120_rot15.jpg,45,2.1,2.7,4.4,0.5
cook_121_bright120.jpg,281,10.5,7.4,47.7,1.9
cook_121_bright80.jpg,281,10.5,7.4,47.7,1.9
cook_121_flip.jpg,281,10.5,7.4,47.7,1.9
cook_121_orig.jpg,281,10.5,7.4,47.7,1.9
cook_121_rot-15.jpg,281,10.5,7.4,47.7,1.9
cook_121_rot15.jpg,281,10.5,7.4,47.7,1.9
cook_122_bright120.jpg,207,12.7,12.6,14.7,0.9
cook_122_bright80.jpg,207,12.7,12.6,14.7,0.9
cook_122_flip.jpg,207,12.7,12.6,14.7,0.9
cook_122_orig.jpg,207,12.7,12.6,14.7,0.9
cook_122_rot-15.jpg,207,12.7,12.6,14.7,0.9
cook_122_rot15.jpg,207,12.7,12.6,14.7,0.9
cook_123_bright120.jpg,616,34.7,15.1,90.3,2.6
cook_123_bright80.jpg,616,34.7,15.1,90.3,2.6
cook_123_flip.jpg,616,34.7,15.1,90.3,2.6
cook_123_orig.jpg,616,34.7,15.1,90.3,2.6
cook_123_rot-15.jpg,616,34.7,15.1,90.3,2.6
cook_123_rot15.jpg,616,34.7,15.1,90.3,2.6
cook_124_bright120.jpg,347,18.2,16.2,33.7,33.7
cook_124_bright80.jpg,347,18.2,16.2,33.7,33.7
cook_124_flip.jpg,347,18.2,16.2,33.7,33.7
cook_124_orig.jpg,347,18.2,16.2,33.7,33.7
cook_124_rot-15.jpg,347,18.2,16.2,33.7,33.7
cook_124_rot15.jpg,347,18.2,16.2,33.7,33.7
cook_125_bright120.jpg,210,6.9,15.3,16,0.6
cook_125_bright80.jpg,210,6.9,15.3,16,0.6
cook_125_flip.jpg,210,6.9,15.3,16,0.6
cook_125_orig.jpg,210,6.9,15.3,16,0.6
cook_125_rot-15.jpg,210,6.9,15.3,16,0.6
cook_125_rot15.jpg,210,6.9,15.3,16,0.6
cook_126_bright120.jpg,27,1.7,0.7,3.9,0.3
cook_126_bright80.jpg,27,1.7,0.7,3.9,0.3
cook_126_flip.jpg,27,1.7,0.7,3.9,0.3
cook_126_orig.jpg,27,1.7,0.7,3.9,0.3
cook_126_rot-15.jpg,27,1.7,0.7,3.9,0.3
cook_126_rot15.jpg,27,1.7,0.7,3.9,0.3
cook_127_bright120.jpg,300,12.68,8.13,44.88,1.36
cook_127_bright80.jpg,300,12.68,8.13,44.88,1.36
cook_127_flip.jpg,300,12.68,8.13,44.88,1.36
cook_127_orig.jpg,300,12.68,8.13,44.88,1.36
cook_127_rot-15.jpg,300,12.68,8.13,44.88,1.36
cook_127_rot15.jpg,300,12.68,8.13,44.88,1.36
cook_128_bright120.jpg,648,21.49,19.73,102.39,2.72
cook_128_bright80.jpg,648,21.49,19.73,102.39,2.72
cook_128_flip.jpg,648,21.49,19.73,102.39,2.72
cook_128_orig.jpg,648,21.49,19.73,102.39,2.72
cook_128_rot-15.jpg,648,21.49,19.73,102.39,2.72
cook_128_rot15.jpg,648,21.49,19.73,102.39,2.72
cook_129_bright120.jpg,100,9.63,7.92,0.14,0.05
cook_129_bright80.jpg,100,9.63,7.92,0.14,0.05
cook_129_flip.jpg,100,9.63,7.92,0.14,0.05
cook_129_orig.jpg,100,9.63,7.92,0.14,0.05
cook_129_rot-15.jpg,100,9.63,7.92,0.14,0.05
cook_129_rot15.jpg,100,9.63,7.92,0.14,0.05
cook_130_bright120.jpg,167,14.7,12.75,0.08,0.08
cook_130_bright80.jpg,167,14.7,12.75,0.08,0.08
cook_130_flip.jpg,167,14.7,12.75,0.08,0.08
cook_130_orig.jpg,167,14.7,12.75,0.08,0.08
cook_130_rot-15.jpg,167,14.7,12.75,0.08,0.08
cook_130_rot15.jpg,167,14.7,12.75,0.08,0.08
cook_131_bright120.jpg,101,17.73,4.05,0.09,0.27
cook_131_bright80.jpg,101,17.73,4.05,0.09,0.27
cook_131_flip.jpg,101,17.73,4.05,0.09,0.27
cook_131_orig.jpg,101,17.73,4.05,0.09,0.27
cook_131_rot-15.jpg,101,17.73,4.05,0.09,0.27
cook_131_rot15.jpg,101,17.73,4.05,0.09,0.27
cook_132_bright120.jpg,373,23.53,33.28,0.13,0.52
cook_132_bright80.jpg,373,23.53,33.28,0.13,0.52
cook_132_flip.jpg,373,23.53,33.28,0.13,0.52
cook_132_orig.jpg,373,23.53,33.28,0.13,0.52
cook_132_rot-15.jpg,373,23.53,33.28,0.13,0.52
cook_132_rot15.jpg,373,23.53,33.28,0.13,0.52
cook_133_bright120.jpg,106,10.3,8.4,0.15,0.15
cook_133_bright80.jpg,106,10.3,8.4,0.15,0.15
cook_133_flip.jpg,106,10.3,8.4,0.15,0.15
cook_133_orig.jpg,106,10.3,8.4,0.15,0.15
cook_133_rot-15.jpg,106,10.3,8.4,0.15,0.15
cook_133_rot15.jpg,106,10.3,8.4,0.15,0.15
cook_134_bright120.jpg,410,53.5,24.06,0.26,0.26
cook_134_bright80.jpg,410,53.5,24.06,0.26,0.26
cook_134_flip.jpg,410,53.5,24.06,0.26,0.26
cook_134_orig.jpg,410,53.5,24.06,0.26,0.26
cook_134_rot-15.jpg,410,53.5,24.06,0.26,0.26
cook_134_rot15.jpg,410,53.5,24.06,0.26,0.26
cook_135_bright120.jpg,214,14.85,18.81,0,0.18
cook_135_bright80.jpg,214,14.85,18.81,0,0.18
cook_135_flip.jpg,214,14.85,18.81,0,0.18
cook_135_orig.jpg,214,14.85,18.81,0,0.18
cook_135_rot-15.jpg,214,14.85,18.81,0,0.18
cook_135_rot15.jpg,214,14.85,18.81,0,0.18
cook_136_bright120.jpg,46,10.74,0.48,0.06,0.3
cook_136_bright80.jpg,46,10.74,0.48,0.06,0.3
cook_136_flip.jpg,46,10.74,0.48,0.06,0.3
cook_136_orig.jpg,46,10.74,0.48,0.06,0.3
cook_136_rot-15.jpg,46,10.74,0.48,0.06,0.3
cook_136_rot15.jpg,46,10.74,0.48,0.06,0.3
cook_137_bright120.jpg,121,2.4,5.4,16.7,0.3
cook_137_bright80.jpg,121,2.4,5.4,16.7,0.3
cook_137_flip.jpg,121,2.4,5.4,16.7,0.3
cook_137_orig.jpg,121,2.4,5.4,16.7,0.3
cook_137_rot-15.jpg,121,2.4,5.4,16.7,0.3
cook_137_rot15.jpg,121,2.4,5.4,16.7,0.3
cook_138_bright120.jpg,215,21,10.6,12.8,2.1
cook_138_bright80.jpg,215,21,10.6,12.8,2.1
cook_138_flip.jpg,215,21,10.6,12.8,2.1
cook_138_orig.jpg,215,21,10.6,12.8,2.1
cook_138_rot-15.jpg,215,21,10.6,12.8,2.1
cook_138_rot15.jpg,215,21,10.6,12.8,2.1
cook_139_bright120.jpg,348,23.6,9.5,47,2
cook_139_bright80.jpg,348,23.6,9.5,47,2
cook_139_flip.jpg,348,23.6,9.5,47,2
cook_139_orig.jpg,348,23.6,9.5,47,2
cook_139_rot-15.jpg,348,23.6,9.5,47,2
cook_139_rot15.jpg,348,23.6,9.5,47,2
cook_140_bright120.jpg,172,17.5,7.1,8.7,1
cook_140_bright80.jpg,172,17.5,7.1,8.7,1
cook_140_flip.jpg,172,17.5,7.1,8.7,1
cook_140_orig.jpg,172,17.5,7.1,8.7,1
cook_140_rot-15.jpg,172,17.5,7.1,8.7,1
cook_140_rot15.jpg,172,17.5,7.1,8.7,1
cook_141_bright120.jpg,87,3.1,4,12.8,1.5
cook_141_bright80.jpg,87,3.1,4,12.8,1.5
cook_141_flip.jpg,87,3.1,4,12.8,1.5
cook_141_orig.jpg,87,3.1,4,12.8,1.5
cook_141_rot-15.jpg,87,3.1,4,12.8,1.5
cook_141_rot15.jpg,87,3.1,4,12.8,1.5
cook_142_bright120.jpg,710,25.3,39,71.4,2.9
cook_142_bright80.jpg,710,25.3,39,71.4,2.9
cook_142_flip.jpg,710,25.3,39,71.4,2.9
cook_142_orig.jpg,710,25.3,39,71.4,2.9
cook_142_rot-15.jpg,710,25.3,39,71.4,2.9
cook_142_rot15.jpg,710,25.3,39,71.4,2.9
cook_143_bright120.jpg,213,14.4,13.5,8.2,0.9
cook_143_bright80.jpg,213,14.4,13.5,8.2,0.9
cook_143_flip.jpg,213,14.4,13.5,8.2,0.9
cook_143_orig.jpg,213,14.4,13.5,8.2,0.9
cook_143_rot-15.jpg,213,14.4,13.5,8.2,0.9
cook_143_rot15.jpg,213,14.4,13.5,8.2,0.9
cook_144_bright120.jpg,203,15.6,13.9,7.6,0.8
cook_144_bright80.jpg,203,15.6,13.9,7.6,0.8
cook_144_flip.jpg,203,15.6,13.9,7.6,0.8
cook_144_orig.jpg,203,15.6,13.9,7.6,0.8
cook_144_rot-15.jpg,203,15.6,13.9,7.6,0.8
cook_144_rot15.jpg,203,15.6,13.9,7.6,0.8
cook_145_bright120.jpg,121,14.1,5.3,5.4,1.4
cook_145_bright80.jpg,121,14.1,5.3,5.4,1.4
cook_145_flip.jpg,121,14.1,5.3,5.4,1.4
cook_145_orig.jpg,121,14.1,5.3,5.4,1.4
cook_145_rot-15.jpg,121,14.1,5.3,5.4,1.4
cook_145_rot15.jpg,121,14.1,5.3,5.4,1.4
cook_146_bright120.jpg,76,1.2,6.1,5,0.8
cook_146_bright80.jpg,76,1.2,6.1,5,0.8
cook_146_flip.jpg,76,1.2,6.1,5,0.8
cook_146_orig.jpg,76,1.2,6.1,5,0.8
cook_146_rot-15.jpg,76,1.2,6.1,5,0.8
cook_146_rot15.jpg,76,1.2,6.1,5,0.8
cook_147_bright120.jpg,191,18.3,10.3,8.3,1.2
cook_147_bright80.jpg,191,18.3,10.3,8.3,1.2
cook_147_flip.jpg,191,18.3,10.3,8.3,1.2
cook_147_orig.jpg,191,18.3,10.3,8.3,1.2
cook_147_rot-15.jpg,191,18.3,10.3,8.3,1.2
cook_147_rot15.jpg,191,18.3,10.3,8.3,1.2
cook_148_bright120.jpg,214,19.4,15,5.1,1.1
cook_148_bright80.jpg,214,19.4,15,5.1,1.1
cook_148_flip.jpg,214,19.4,15,5.1,1.1
cook_148_orig.jpg,214,19.4,15,5.1,1.1
cook_148_rot-15.jpg,214,19.4,15,5.1,1.1
cook_148_rot15.jpg,214,19.4,15,5.1,1.1
cook_149_bright120.jpg,330,19.1,7.7,48.5,2.3
cook_149_bright80.jpg,330,19.1,7.7,48.5,2.3
cook_149_flip.jpg,330,19.1,7.7,48.5,2.3
cook_149_orig.jpg,330,19.1,7.7,48.5,2.3
cook_149_rot-15.jpg,330,19.1,7.7,48.5,2.3
cook_149_rot15.jpg,330,19.1,7.7,48.5,2.3
cook_150_bright120.jpg,465,17.3,16.5,66.4,2
cook_150_bright80.jpg,465,17.3,16.5,66.4,2
cook_150_flip.jpg,465,17.3,16.5,66.4,2
cook_150_orig.jpg,465,17.3,16.5,66.4,2
cook_150_rot-15.jpg,465,17.3,16.5,66.4,2
cook_150_rot15.jpg,465,17.3,16.5,66.4,2
cook_151_bright120.jpg,232,19.2,12.8,11.8,1.2
cook_151_bright80.jpg,232,19.2,12.8,11.8,1.2
cook_151_flip.jpg,232,19.2,12.8,11.8,1.2
cook_151_orig.jpg,232,19.2,12.8,11.8,1.2
cook_151_rot-15.jpg,232,19.2,12.8,11.8,1.2
cook_151_rot15.jpg,232,19.2,12.8,11.8,1.2
cook_152_bright120.jpg,487,21.7,13.6,70.4,1.8
cook_152_bright80.jpg,487,21.7,13.6,70.4,1.8
cook_152_flip.jpg,487,21.7,13.6,70.4,1.8
cook_152_orig.jpg,487,21.7,13.6,70.4,1.8
cook_152_rot-15.jpg,487,21.7,13.6,70.4,1.8
cook_152_rot15.jpg,487,21.7,13.6,70.4,1.8
cook_153_bright120.jpg,168,16.6,11.6,0.6,0.6
cook_153_bright80.jpg,168,16.6,11.6,0.6,0.6
cook_153_flip.jpg,168,16.6,11.6,0.6,0.6
cook_153_orig.jpg,168,16.6,11.6,0.6,0.6
cook_153_rot-15.jpg,168,16.6,11.6,0.6,0.6
cook_153_rot15.jpg,168,16.6,11.6,0.6,0.6
cook_154_bright120.jpg,445,20.9,13,65.8,1.7
cook_154_bright80.jpg,445,20.9,13,65.8,1.7
cook_154_flip.jpg,445,20.9,13,65.8,1.7
cook_154_orig.jpg,445,20.9,13,65.8,1.7
cook_154_rot-15.jpg,445,20.9,13,65.8,1.7
cook_154_rot15.jpg,445,20.9,13,65.8,1.7
cook_155_bright120.jpg,488,22.3,31.7,35.1,1.8
cook_155_bright80.jpg,488,22.3,31.7,35.1,1.8
cook_155_flip.jpg,488,22.3,31.7,35.1,1.8
cook_155_orig.jpg,488,22.3,31.7,35.1,1.8
cook_155_rot-15.jpg,488,22.3,31.7,35.1,1.8
cook_155_rot15.jpg,488,22.3,31.7,35.1,1.8
cook_156_bright120.jpg,248,19.1,9.6,23.5,1.8
cook_156_bright80.jpg,248,19.1,9.6,23.5,1.8
cook_156_flip.jpg,248,19.1,9.6,23.5,1.8
cook_156_orig.jpg,248,19.1,9.6,23.5,1.8
cook_156_rot-15.jpg,248,19.1,9.6,23.5,1.8
cook_156_rot15.jpg,248,19.1,9.6,23.5,1.8
